title,content,media,keyword,date
LG電子　2画面スマホを日本で発売,"
【ソウル聯合ニュース】韓国のLG電子は8日、2画面スマートフォン（スマホ）「LG　G8X　ThinQ」（韓国名V50S　ThinQ）を日本のソフトバンクから発売したと発表した。同製品は付属のディスプレー付きケースを付けることで2画面での操作が可能。それぞれのディスプレーで別のアプリを同時に使ったり、2画面を一つの画面のように使用したりできる。

　LG電子が日本市場でハイエンドスマホを発売するのは昨年1月以来。同社は「日本のハイエンド市場に再進出する足掛かりになる」としながら、「新形態のデュアルスクリーンの差別化された使用感が日本市場でのLGスマホの立ち位置を高める」と期待した。",聯合ニュース,ソフトバンク,2019年 12月 8日
皇學館大の奥谷、社会人野球のJR西日本入り　プロ「挑戦したい」,"
　皇學館大4年の奥谷行宏（22）が社会人野球のJR西日本（広島）入りする。名張桔梗丘高時代に50メートル5秒9を計測した俊足と強肩強打が持ち味の外野手。全国経験はなく、都市対抗野球で4回、日本選手権で7回の出場経験を持つ西日本の名門チームで新たなスタートを切る。

　野球を始めたのは名張中入学後。高い身体能力と、真摯（しんし）な姿勢で遅れをカバーした。大学入学後も、自宅のある名張市から大学のある伊勢市まで電車通学しながら自主練習や筋力トレーニングに励み約10キロ増量。野球部の森本進監督（61）は「プレーは派手だがまじめに、こつこつやれる選手」と内面も評価する。

　大学1年の春から外野のレギュラーに定着。逆方向への意識の高まりにつれて打率も向上した。同大が初優勝した昨年の東海地区秋季選手権は4番で活躍。今年の東海地区大学春季リーグ戦県リーグでは大会最優秀選手（MVP）をはじめ本塁打王、盗塁王、ベストナインの4冠を達成した。

　一度は野球を続けることを諦め、通常の採用試験でJR西日本からの内定を獲得。その後、縁あって受けた野球部の入部テストで合格を勝ち取った。社会人1年目の目標は「レギュラー定着」。内定選手らで今年秋、京セラドームで行われた日本選手権本大会を観戦し、会場の雰囲気に圧倒されながら「この舞台に立ちたい」との思いを強くした。

　プロ入りの夢も追う。野球部の入部テストで今年のドラフト会議でソフトバンクから1位指名された佐藤直樹外野手（21）と一緒に練習する機会に恵まれ「打率、球の伸び、足の速さ。（自分より）1ランクも2ランクも上」と痛感。それでも「持ち味をもっと伸ばし夢に挑戦したい」と語り、さらなる成長を誓う。",伊勢新聞,ソフトバンク,2019年 12月 8日
孫さんとアリババ創業者の馬さん、人類の未来を語り尽くす伝説の1時間,"
　ソフトバンクグループ（SBG）の孫正義会長兼社長は6日に東京大学安田講堂（東京都文京区）で行われた国際会議「東京フォーラム」で、中国の電子商取引最大手、阿里巴巴（アリババ）集団の創業者である馬雲（ジャック・マー）氏と対談した。孫氏が馬氏と出会い2000万ドル（約20億円）の投資を決めてから来年で20年になる。フリーアナウンサーの小谷真生子さんを司会に、20年前の出会いを振り返り、教育変革や未来へのメッセージを学生らに伝えた。「社長を辞めるつもりだった」孫さんが一度だけ失望した出来事小谷　「2000年に2人は出会いました。伝説的な5分間の出会いでした」

孫　「正確には10分だった。2000年はネットバブルのピークで、中国ではインターネットが始まったばかり。私は米国に投資したインターネットサービスを日本に広げていたが、次は中国だと感じていた。中国では（投資対象候補の現地IT企業）約20社に対し、それぞれ10分ずつ面会したが、なぜかジャックに強い印象を持った。他の人たちは事業計画を示し、出資を求めたが、ジャックはしなかった。未来がどうなるか、夢や哲学、理念を目をキラキラさせながら話すジャックが私の心をつかんだ。ジャックと会ってお金の話したことない」

馬　「友人に孫さんに会ってくださいと言われ、面談した。面談2カ月前に500万ドル（約5億円）を獲得していたので、それほど資金はいらなかった。孫さんには事業計画でなく、その後世界はどうなるか話した。孫さんにいくら投資してほしいと聞かれ、資金はあまりいらないと答えたら、いやいやもっと使うんだと。当時、本当にネットを信じている人が少なかった時に、インターネットが発展した未来に向け、どのように人の生活に貢献するのかという同じビジョンを持っている人を探していた。犬とオオカミは似ているが違う。同じビジョンを持った人を友という。それが孫さんだった」

馬　「孫さんとは友人のような関係、インターネットの夢実現する心の友だ。友人関係で大切なことは、お互いの得意分野と苦手分野を把握すること。孫さんは、未来に向けたビジョンがあってガッツを持って投資ができる勇気を持つ。そのような人はなかなかいない。意見が合わないわない時はけんかもするが、一緒に協力しながら未来を作っていきたい」

孫　「ジャックが得意なのは人への思いやりと人を育てること。この人はこれが得意だと見抜く力があり、その良い部分を伸ばす能力がある。各分野の優秀な人物を引き寄せて、その道の専門家に育てている。昨晩、2人だけで夕食をしたが、数時間ずっと組織論の理念を話し合った」

馬　「最高経営責任者（CEO）はリーダー。方向性を決めて将来に向かって進むため、良い部分を鼓舞しながら会社を導かねばならない。そのために適切な人材見つけて訓練して統制し、力を与える。CEOはチーフ・エデュケーション・オフィサーだと思う」

小　「10分間の出会いで馬さんの成功をどう見抜きましたか？」

孫　「ジャックが犬とオオカミは似ているが違うと言っていたが、犬は犬同士、匂いで分かる。ジャックのプレゼンテーションからは、心から情熱あふれる言葉を感じることができる。グラフィック満載の美しい資料を用いたプレゼンでなく、情熱あふれるプレゼンがほしい。プレゼン資料を用意せず、信念と情熱、ファイティングスピリットあふれるジャックのプレゼンを5分聞くだけで成功を確信した。私のお金持っていけと思い、残り5分は彼にいかに資金を受け取ってもらえるか説得した」

馬　「孫さんからは5000万ドルと言われたけれど、その10分の1で大丈夫と言った。今までそんなお金見たことなかった。4000万、2000万ドルと下げていき、2000万ドルで落ち着いた。私は顧客が第一、次が従業員、投資家は3番目だと言っている。だからパワーポイントによるプレゼンはしない、投資家が好むプランを作ることはやらないと言っている」",ニュースイッチ,ソフトバンク,2019年 12月 8日
ベルリンのユニコーンCEOらが語る「欧州スタートアップ」最前線,"
「欧州のスタートアップ企業は今では、資金調達のためにシリコンバレーに向かう必要が無くなった。なぜなら、旺盛な投資意欲を持つ米国の投資家は、ヨーロッパに自らやってくるようになったからだ」と、ベルリンの旅行系スタートアップ「GetYourGuide（ゲット・ユア・ガイド）」の共同創業者でCEOのJohannes Reckは話した。

Reckがこの発言を行ったのは、12月1日からベルリンで開催されたフォーブス「30アンダー30」サミットの会場だ。彼は2013年に、GetYourGuideのシリーズAの出資者を募るため、ベルリンとシリコンバレー間を度々往復したという。

しかし、Reckによるとシリコンバレーが独占的な資金の源だった時代は、もう過ぎ去ったという。「今ではベルリンに居れば、毎日のようにシリコンバレーの投資家がやってくる」

GetYourGuideは、人々が旅先のエクスペリエンスを発見し、予約可能にするサービス。ベトナムの屋台ツアーからグランドキャニオンの川下りまで様々なアクティビティが用意されており、世界の7万都市の5万件以上のアクティビティが選べる。

同社は今年5月、日本のソフトバンクのSB Investment Advisersの主導で4億8400万ドル（約530億円）を調達した。累計資金調達額は6億5000万ドルを突破し、評価額は10億ドルを突破したと報じられている。

ロンドンに本拠を置くスタートアップビルダーEntrepreneur First共同創業者のアリス・ベンティンク（Alice Bentinck）は「我々は非常にエキサイティングな時代にさしかかっている」と述べたものの、米国西海岸のテクノロジーハブの歴史は、欧州のそれよりもずっと長いと話した。

ベンティンクはリンクトインの共同創業者のリード・ホフマンやピーター・ティールから出資を受けている。彼女によると欧州のスタートアップへの資金流入は進んでいるが、欧州の起業家は国境を超えて、より大きなビジョンを持つ必要があるという。

2013年にベルリンでチャレンジャーバンクN26を創業したValentin Stalfも、欧州の新興企業が巨大な成果を収めたことは認めつつ、フィンテック分野ではまだまだシリコンバレーの優位性が高いと話した。「N26の競合には英国のMonzoやRevolutらが居るが、EUの厳格な規制に適合していく必要がある」と、Stalfは続けた。

N26は今年7月に4億7000万ドルを米国のベンチャーキャピタルInsight Partnersの主導で調達し、企業価値は30億ドルに達した。同社の出資元にはドイツの金融大手アリアンツや中国のテンセント、シンガポール政府投資公社 （GIC）らがいる。

今年7月にN26は米国でも銀行アプリを立ち上げた。しかし、ベンティンクは「欧州のスタートアップは米国のみに目を向けるべきではない」と話した。「アジア市場の魅力も高まっている。優れた起業家は世界を舞台に活躍している」と彼女は続けた。",Forbes JAPAN,ソフトバンク,2019年 12月 8日
